Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Agent1 score,Agent2 score,Agent3 score,Agent4 score,Is Training
1690000,1.0846298,1.6243981,None,None,None,None,None,None,1.85500025190413,1.85500025190413,4.0,5.0,2.0,6.0,1.0
1700000,1.104552,1.5665714,0.14501666,0.029056652,0.00017321289,0.1577376,0.0028911068,None,None,None,6.0,6.0,7.0,8.0,1.0
1710000,1.0889755,1.6298354,0.120729275,0.028720338,0.00017240645,0.1574688,0.0028776925,999.0,11.094375092613822,11.094375092613822,0.0,0.0,0.0,0.0,1.0
1720000,1.14448,1.650594,0.16839483,0.021111915,0.00017162408,0.157208,0.0028646798,None,None,None,4.0,4.0,4.0,3.0,1.0
1730000,1.163976,1.6570411,0.17408386,0.029348454,0.00017083682,0.15694563,0.0028515852,999.0,16.464166808097314,16.464166808097314,0.0,0.0,0.0,0.0,1.0
1740000,1.2120053,1.6389608,0.1324409,0.026852382,0.00017005444,0.15668482,0.0028385723,None,None,None,5.0,3.0,5.0,5.0,1.0
1750000,1.2159768,1.6389283,0.11972896,0.022701768,0.00016926728,0.15642244,0.0028254774,None,None,None,5.0,4.0,6.0,6.0,1.0
1760000,1.1557912,1.7070162,0.12539785,0.02520583,0.00016848482,0.15616162,0.002812463,999.0,10.167500092570359,10.167500092570359,0.0,2.5,1.0,1.5,1.0
1770000,1.1734194,1.6778213,0.116663374,0.024340121,0.00016769767,0.15589918,0.0027993699,None,None,None,3.0,6.0,4.0,3.0,1.0
1780000,1.1911554,1.6939327,0.1378312,0.018726509,0.00016689123,0.15563041,0.0027859572,999.0,11.57833341016279,11.57833341016279,1.0,0.0,0.0,0.0,1.0
1790000,1.3118719,1.6470149,0.140237,0.02229965,0.00016610886,0.15536962,0.002772943,None,None,None,5.0,3.0,2.0,4.0,1.0
1800000,1.2980903,1.6868658,0.15613914,0.025368292,0.0001653217,0.15510719,0.0027598494,999.0,13.575434859680092,13.575434859680092,4.5,3.0,2.0,2.0,1.0
1810000,0.9995823,1.8329633,0.08646236,0.022877753,0.00016453923,0.15484637,0.0027468354,None,0.6400001011788845,0.6400001011788845,0.0,5.0,1.0,4.0,1.0
1820000,0.95810795,1.8189564,0.023329398,0.031207757,0.00016375209,0.15458399,0.0027337421,None,None,None,2.0,6.0,2.0,4.0,1.0
1830000,0.98717034,1.7804267,0.07204656,0.020503568,0.00016296968,0.15432318,0.0027207278,999.0,-0.29041660433479893,-0.29041660433479893,0.0,0.0,0.0,0.0,1.0
1840000,1.0945834,1.7146349,0.17913243,0.018825773,0.00016218245,0.15406081,0.0027076332,None,None,None,2.0,3.5,6.0,3.0,1.0
1850000,1.1430835,1.7272688,0.15477909,0.024888245,0.0001614121,0.15380399,0.0026948203,999.0,17.725625148780335,17.725625148780335,0.0,0.0,0.0,0.0,1.0
1860000,1.1916227,1.710581,0.17442062,0.023722505,0.00016061291,0.1535376,0.002681526,None,None,None,2.0,4.0,8.0,1.0,1.0
1870000,1.2557621,1.7049378,0.15700048,0.027605157,0.0001598065,0.1532688,0.002668113,None,None,None,5.0,4.0,9.0,2.0,1.0
1880000,1.3167694,1.6953143,0.19328184,0.021137182,0.00015902409,0.153008,0.0026550984,999.0,18.193125092579674,18.193125092579674,3.5,2.0,2.5,1.0,1.0
1890000,1.4865412,1.6700917,None,None,None,None,None,None,None,None,9.0,4.0,6.0,4.0,1.0
1900000,1.5574498,1.757302,0.18121321,0.029143753,0.00015823686,0.15274563,0.0026420054,999.0,25.047083225722115,25.047083225722115,0.0,0.0,0.0,0.0,1.0
1910000,1.5939513,1.7902554,0.16951321,0.020158203,0.00015745447,0.15248482,0.002628991,None,None,None,3.0,3.0,4.0,1.0,1.0
1920000,1.638131,1.7505023,0.16689943,0.02072082,0.00015666724,0.15222241,0.002615898,999.0,20.736304322905514,20.736304322905514,2.5,2.0,2.5,1.0,1.0
1930000,1.6296868,1.7518544,0.1809604,0.024832295,0.00015588485,0.15196161,0.0026028836,None,-0.5749999936670065,-0.5749999936670065,3.0,3.0,7.0,4.0,1.0
1940000,1.6628387,1.7113897,0.15614472,0.018967994,0.00015509767,0.1516992,0.0025897904,None,None,None,5.0,6.0,8.0,4.0,1.0
1950000,1.6009921,1.7619116,0.15311661,0.025549384,0.00015429128,0.15143041,0.002576378,999.0,15.504374990977036,15.504374990977036,0.0,0.0,0.0,0.0,1.0
1960000,1.6005546,1.7293016,0.17474665,0.02496473,0.00015350888,0.15116961,0.0025633634,None,None,None,1.5,3.0,5.0,6.5,1.0
1970000,1.637644,1.7615502,0.1569461,0.028864833,0.00015272167,0.15090719,0.0025502688,999.0,15.63708336907439,15.63708336907439,0.0,0.0,0.0,0.0,1.0
1980000,1.6959925,1.7376704,0.15918477,0.025038537,0.00015193925,0.15064639,0.0025372559,None,None,None,3.0,1.0,4.0,6.0,1.0
1990000,1.6874784,1.7487838,0.15535764,0.028660348,0.00015115208,0.15038398,0.002524161,None,None,None,3.0,2.0,4.0,8.0,1.0
2000000,1.7183716,1.6856985,0.20606981,0.023739984,0.00015036965,0.1501232,0.0025111483,999.0,17.478750044945627,17.478750044945627,4.0,1.5,1.5,2.5,1.0
2010000,1.8209326,1.657778,0.22358735,0.026646841,0.00014958248,0.14986081,0.0024980537,None,None,None,9.0,4.0,4.0,5.0,1.0
2020000,1.8277954,1.7066737,0.18407919,0.024560774,0.00014881203,0.149604,0.0024852392,999.0,29.19020832539536,29.19020832539536,0.0,0.0,0.0,0.0,1.0
2030000,1.7395514,1.759627,0.1082033,0.026819866,0.00014801284,0.14933762,0.0024719464,None,None,None,4.0,4.0,3.0,5.0,1.0
2040000,1.6785607,1.7498119,0.10081598,0.024157675,0.00014720649,0.1490688,0.0024585337,999.0,6.730869651488636,6.730869651488636,2.0,3.0,2.0,2.5,1.0
2050000,1.677841,1.7386276,0.16428767,0.03215381,0.00014642408,0.148808,0.0024455192,None,0.6300000920891762,0.6300000920891762,3.0,5.0,7.0,1.0,1.0
2060000,1.7096674,1.6937542,0.17039755,0.027862249,0.00014563689,0.1485456,0.0024324255,None,None,None,4.0,5.0,9.0,1.0,1.0
2070000,1.6926118,1.70909,0.16365972,0.022840327,0.00014485448,0.14828482,0.0024194117,999.0,19.145833357586525,19.145833357586525,0.0,0.0,0.0,0.0,1.0
2080000,1.6853784,1.7013332,0.1531496,0.022842195,0.00014406725,0.14802238,0.0024063175,None,None,None,4.0,2.5,2.0,5.5,1.0
2090000,1.6218055,1.7205675,0.13907743,0.021913163,0.00014328488,0.14776161,0.0023933041,999.0,10.49770838371478,10.49770838371478,0.0,0.0,0.0,0.0,1.0
2100000,1.4501321,1.7602772,None,None,None,None,None,None,None,None,8.0,5.0,2.0,6.0,1.0
2110000,1.5060546,1.710877,0.17754705,0.025083613,0.00014249767,0.14749917,0.0023802097,None,None,None,11.0,5.0,6.0,8.0,1.0
2120000,1.6240094,1.5708653,0.16312218,0.022599703,0.00014169126,0.14723042,0.0023667966,999.0,16.375416739067685,16.375416739067685,1.5,2.0,1.5,1.5,1.0
2130000,1.671863,1.5446755,0.14830923,0.026117736,0.00014090884,0.1469696,0.0023537828,None,None,None,3.0,5.0,6.0,4.0,1.0
2140000,1.5594614,1.5992674,0.13878228,0.019067125,0.00014012167,0.1467072,0.0023406893,999.0,13.948958339557672,13.948958339557672,0.0,0.0,0.0,0.0,1.0
2150000,1.4538895,1.6413659,0.14408581,0.023333728,0.00013933929,0.1464464,0.0023276755,None,None,None,1.0,7.0,1.0,5.0,1.0
2160000,1.3915274,1.641293,0.12569194,0.01888746,0.00013855207,0.146184,0.0023145818,999.0,9.093695762850668,9.093695762850668,2.0,4.0,0.5,3.5,1.0
2170000,1.1990317,1.7494426,0.12595657,0.016660158,0.00013776965,0.14592318,0.0023015672,None,0.6550001371651888,0.6550001371651888,6.0,4.0,3.0,2.0,1.0
2180000,1.1793664,1.6705258,0.14357989,0.025621029,0.00013698247,0.14566082,0.0022884745,None,None,None,6.0,6.0,4.0,4.0,1.0
2190000,1.2994176,1.5930115,0.13985102,0.025307817,0.00013621205,0.14540401,0.0022756597,999.0,10.726458362187259,10.726458362187259,0.0,0.0,0.0,0.0,1.0
2200000,1.4343024,1.5640879,0.20199367,0.021623496,0.00013541288,0.14513761,0.0022623662,None,None,None,4.0,4.0,4.5,3.0,1.0
2210000,1.4690711,1.5710078,0.19238548,0.02654024,0.00013460645,0.1448688,0.0022489529,999.0,18.810833317033637,18.810833317033637,0.0,0.0,0.0,0.0,1.0
2220000,1.490148,1.5562003,0.1789807,0.022331405,0.00013382408,0.144608,0.0022359393,None,None,None,3.0,4.0,0.0,9.0,1.0
2230000,1.4820106,1.5478798,0.14640227,0.020777967,0.00013303687,0.1443456,0.0022228449,None,None,None,3.0,5.0,0.0,9.0,1.0
2240000,1.2544767,1.6760564,0.1284871,0.02182556,0.00013225448,0.14408478,0.0022098315,999.0,13.959166754269972,13.959166754269972,1.0,1.5,0.5,0.5,1.0
2250000,1.1274695,1.6417116,0.08615815,0.024985876,0.00013146728,0.14382239,0.0021967376,None,None,None,3.0,6.0,1.0,1.0,1.0
2260000,1.0984342,1.6557317,0.09492304,0.024385922,0.00013068486,0.14356159,0.0021837237,999.0,4.365000042210643,4.365000042210643,0.0,0.0,0.0,0.0,1.0
2270000,1.2440131,1.635201,0.23036483,0.023030324,0.00012989766,0.14329918,0.00217063,None,None,None,6.0,3.0,4.0,2.0,1.0
2280000,1.2951915,1.631159,0.19302686,0.023481263,0.00012909128,0.14303039,0.0021572174,999.0,17.666956552668758,17.666956552668758,4.0,2.5,2.5,1.5,1.0
2290000,1.2981365,1.6443732,0.18684743,0.021712996,0.00012830885,0.1427696,0.002144203,None,34.78999984264374,34.78999984264374,7.0,6.0,2.0,3.0,1.0
2300000,1.3222055,1.6512276,0.18418574,0.0179102,0.00012752165,0.14250717,0.0021311091,None,None,None,9.0,9.0,5.0,4.0,1.0
2310000,1.3547658,1.6195557,None,None,None,None,None,999.0,17.69666665206508,17.69666665206508,0.0,0.0,0.0,0.0,1.0
2320000,1.3243464,1.5502759,0.16420297,0.023368716,0.00012673928,0.14224641,0.0021180955,None,None,None,3.5,3.0,4.5,2.5,1.0
2330000,1.2839245,1.5618176,0.12727463,0.024997348,0.00012595206,0.141984,0.0021050016,999.0,7.11833343480248,7.11833343480248,0.0,0.0,0.0,0.0,1.0
2340000,1.2117908,1.6025732,0.11717122,0.027200788,0.00012516968,0.14172319,0.0020919878,None,None,None,3.0,5.0,2.0,2.0,1.0
2350000,1.2116307,1.6230023,0.13545403,0.021870421,0.00012438248,0.14146082,0.002078894,None,None,None,4.0,7.0,7.0,5.0,1.0
2360000,1.1002834,1.6429021,0.134063,0.022387298,0.00012361209,0.14120397,0.0020660795,999.0,11.725000095825331,11.725000095825331,0.5,1.0,2.0,1.0,1.0
2370000,1.0237269,1.6152111,0.09628486,0.027031356,0.00012281287,0.1409376,0.0020527865,None,None,None,2.0,4.0,6.0,2.0,1.0
2380000,1.0674907,1.5929074,0.100000106,0.02237769,0.00012200648,0.14066881,0.002039373,999.0,4.227291788828249,4.227291788828249,0.0,0.0,0.0,0.0,1.0
2390000,1.3193433,1.5126677,0.22500978,0.022357566,0.00012122405,0.14040801,0.0020263593,None,None,None,3.0,8.0,4.0,4.0,1.0
2400000,1.4088242,1.5014181,0.2286453,0.026306184,0.00012043685,0.1401456,0.0020132656,999.0,24.240869612068586,24.240869612068586,2.0,5.0,2.0,2.5,1.0
2410000,1.3877939,1.5925151,0.21027738,0.028448682,0.00011965447,0.13988478,0.002000251,None,38.06999981403351,38.06999981403351,3.0,6.0,4.0,4.0,1.0
2420000,1.4521259,1.5892825,0.16464972,0.020206476,0.000118867276,0.1396224,0.001987158,None,None,None,5.0,7.0,6.0,5.0,1.0
2430000,1.4481888,1.6451869,0.18226881,0.020199059,0.000118084885,0.13936159,0.0019741438,999.0,18.03916674014181,18.03916674014181,0.0,0.0,0.0,0.0,1.0
2440000,1.4923018,1.6145376,0.19960222,0.02019442,0.000117297684,0.13909918,0.0019610496,None,None,None,6.0,4.0,8.5,3.5,1.0
2450000,1.5323738,1.6427277,0.1813695,0.020901112,0.00011649126,0.1388304,0.0019476371,999.0,21.88687511754688,21.88687511754688,1.0,0.0,0.0,0.0,1.0
2460000,1.5117643,1.6291844,0.17858209,0.023674171,0.000115708885,0.13856961,0.0019346226,None,None,None,4.0,9.0,3.0,0.0,1.0
2470000,1.5197699,1.5920862,0.16164416,0.02172527,0.000114921684,0.13830717,0.0019215295,None,None,None,4.0,10.0,4.0,2.0,1.0
2480000,1.4895096,1.6360054,0.1400839,0.023993112,0.00011413926,0.13804641,0.0019085151,999.0,16.01520841945118,16.01520841945118,0.5,2.0,2.5,1.5,1.0
2490000,1.4406376,1.6030043,0.09953929,0.02516119,0.00011335205,0.137784,0.0018954213,None,None,None,3.0,5.0,9.0,5.0,1.0
2500000,1.3539083,1.616896,0.116730794,0.029261423,0.000112569665,0.1375232,0.0018824076,999.0,6.950208410465469,6.950208410465469,0.0,0.0,0.0,0.0,1.0
2510000,1.3166872,1.613825,0.14823145,0.02202168,0.00011178247,0.13726082,0.0018693138,None,None,None,6.0,7.0,2.0,1.0,1.0
2520000,1.3331114,1.5930845,0.14247891,0.021971308,0.00011101206,0.13700397,0.0018564992,999.0,12.16065221287958,12.16065221287958,3.0,4.0,1.5,1.5,1.0
2530000,1.4084556,1.497154,None,None,None,None,None,None,-0.9749999530613422,-0.9749999530613422,1.0,4.0,4.0,1.0,1.0
2540000,1.5200449,1.4721373,0.18918926,0.021562435,0.000110212895,0.1367376,0.0018432064,None,None,None,3.0,5.0,5.0,3.0,1.0
2550000,1.519716,1.5427299,0.17477588,0.02277457,0.00010940646,0.13646881,0.0018297926,999.0,19.47645835989776,19.47645835989776,0.0,0.0,0.0,1.0,1.0
2560000,1.5182443,1.5642563,0.18646048,0.028057681,0.00010862408,0.13620801,0.0018167791,None,None,None,4.5,3.5,6.0,4.0,1.0
2570000,1.4989951,1.5915076,0.16874595,0.02147051,0.00010783688,0.13594559,0.0018036852,999.0,16.14812516941068,16.14812516941068,0.0,0.0,0.0,0.0,1.0
2580000,1.3655802,1.6052852,0.15700234,0.018245399,0.00010705445,0.13568479,0.0017906715,None,None,None,1.0,3.0,9.0,2.0,1.0
2590000,1.3711158,1.5707932,0.14206511,0.015239658,0.00010626726,0.13542242,0.0017775779,None,None,None,3.0,3.0,14.0,4.0,1.0
2600000,1.2954239,1.5766723,0.13580036,0.027628053,0.000105484876,0.13516161,0.0017645642,999.0,11.336875038609529,11.336875038609529,0.5,2.5,0.5,1.5,1.0
2610000,1.2919414,1.5509849,0.15782967,0.023654252,0.00010469767,0.13489918,0.0017514701,None,None,None,1.0,5.0,2.0,5.0,1.0
2620000,1.302611,1.5392991,0.15759492,0.027996756,0.00010389129,0.13463041,0.0017380568,999.0,13.501875019089008,13.501875019089008,0.0,1.0,0.0,0.0,1.0
2630000,1.3524407,1.5001713,0.16390084,0.024361242,0.00010310886,0.1343696,0.001725043,None,None,None,3.0,3.0,4.0,9.0,1.0
2640000,1.3235708,1.4863439,0.13986269,0.02287344,0.00010232167,0.13410719,0.0017119494,999.0,10.693043629071958,10.693043629071958,2.0,3.5,5.0,5.0,1.0
2650000,1.5041736,1.4029573,0.21886815,0.028223392,0.00010153929,0.13384637,0.001698935,None,40.00499975681305,40.00499975681305,7.0,5.0,11.0,3.0,1.0
2660000,1.5706557,1.4066588,0.21330538,0.018924493,0.000100752084,0.133584,0.0016858417,None,None,None,8.0,8.0,12.0,5.0,1.0
2670000,1.4925478,1.547785,0.2173783,0.026667299,9.996965e-05,0.1333232,0.0016728273,999.0,23.18062504233482,23.18062504233482,0.0,0.0,0.0,1.0,1.0
2680000,1.4430344,1.5586437,0.15373713,0.027934723,9.91825e-05,0.13306077,0.0016597336,None,None,None,4.0,4.5,1.0,4.5,1.0
2690000,1.4299611,1.5741107,0.16790932,0.02168747,9.841209e-05,0.13280399,0.0016469198,999.0,13.569166617273973,13.569166617273973,0.0,0.0,0.0,0.0,1.0
2700000,1.5194887,1.5373093,0.24404997,0.026596483,9.7612865e-05,0.1325376,0.001633626,None,None,None,3.0,5.0,2.0,3.0,1.0
2710000,1.5501984,1.5519327,0.22384343,0.021304566,9.6806485e-05,0.13226883,0.0016202132,None,None,None,5.0,7.0,3.0,5.0,1.0
2720000,1.560501,1.5930451,0.15809791,0.023590155,9.602406e-05,0.13200802,0.0016071987,999.0,18.047083495029558,18.047083495029558,2.5,1.0,1.0,2.0,1.0
2730000,1.5494235,1.5677654,None,None,None,None,None,None,None,None,6.0,5.0,2.0,5.0,1.0
2740000,1.4340326,1.6031458,0.12275354,0.024734665,9.5236865e-05,0.1317456,0.0015941052,999.0,9.811041762819514,9.811041762819514,0.0,0.0,0.0,0.0,1.0
2750000,1.3689219,1.5663192,0.11625376,0.024489684,9.445449e-05,0.13148479,0.0015810914,None,None,None,2.0,2.0,5.0,3.0,1.0
2760000,1.3569607,1.5263687,0.13278948,0.024551101,9.366728e-05,0.13122241,0.0015679974,999.0,10.414130474805184,10.414130474805184,1.5,1.0,3.0,2.0,1.0
2770000,1.359784,1.5382582,0.13690332,0.02219884,9.288491e-05,0.13096161,0.0015549841,None,-0.1749998964369297,-0.1749998964369297,2.0,0.0,6.0,5.0,1.0
2780000,1.4247221,1.5333885,0.20057768,0.02618893,9.209765e-05,0.13069919,0.00154189,None,None,None,7.0,3.0,7.0,6.0,1.0
2790000,1.4573709,1.4977518,0.20388518,0.022234362,9.129128e-05,0.13043042,0.0015284766,999.0,18.09333336694787,18.09333336694787,0.0,0.0,0.0,0.0,1.0
2800000,1.488209,1.4311796,0.16257054,0.022131614,9.050889e-05,0.1301696,0.001515463,None,None,None,4.5,7.5,3.0,3.5,1.0
2810000,1.45661,1.4653511,0.17347145,0.024904573,8.97217e-05,0.12990719,0.0015023691,999.0,14.559166794021925,14.559166794021925,0.0,0.0,0.0,0.0,1.0
2820000,1.354635,1.5897702,0.1664663,0.024042176,8.8939276e-05,0.12964638,0.0014893556,None,None,None,6.0,3.0,3.0,1.0,1.0
2830000,1.337693,1.6085548,0.17469455,0.023012333,8.815206e-05,0.12938401,0.0014762615,None,None,None,7.0,6.0,3.0,3.0,1.0
2840000,1.4495296,1.408485,0.21138881,0.024048295,8.7369684e-05,0.1291232,0.0014632479,999.0,10.101041759441918,10.101041759441918,3.5,3.0,1.0,3.0,1.0
2850000,1.5957497,1.3551493,0.25635335,0.02468357,8.6582484e-05,0.12886079,0.0014501541,None,None,None,9.0,7.0,2.0,7.0,1.0
2860000,1.6037174,1.406038,0.23152839,0.020755343,8.581208e-05,0.12860398,0.0014373397,999.0,27.060416708428722,27.060416708428722,0.0,0.0,0.0,0.0,1.0
2870000,1.6150125,1.4045742,0.1314011,0.022874909,8.50129e-05,0.12833759,0.0014240457,None,None,None,3.0,1.0,3.0,2.0,1.0
2880000,1.5513195,1.392106,0.13617198,0.022254864,8.420648e-05,0.12806883,0.0014106331,999.0,11.131304438225925,11.131304438225925,2.0,1.0,1.5,2.5,1.0
2890000,1.6133205,1.3898094,0.19797364,0.02452139,8.3424085e-05,0.12780802,0.0013976187,None,1.0350002087652683,1.0350002087652683,4.0,2.0,7.0,7.0,1.0
2900000,1.686228,1.3643866,0.20379397,0.026178943,8.26369e-05,0.1275456,0.0013845257,None,None,None,4.0,7.0,9.0,8.0,1.0
2910000,1.7994751,1.3675714,0.21513183,0.023870284,8.185447e-05,0.1272848,0.0013715114,999.0,22.85437508028311,22.85437508028311,0.0,0.0,0.0,0.0,1.0
2920000,1.9150426,1.3441497,0.2112314,0.01977823,8.106726e-05,0.12702243,0.0013584172,None,None,None,7.0,8.0,5.5,12.5,1.0
2930000,1.9608412,1.3949026,0.196912,0.022398634,8.028488e-05,0.12676162,0.0013454036,999.0,33.33229174220469,33.33229174220469,0.0,0.0,0.0,0.0,1.0
2940000,1.8054016,1.4917537,None,None,None,None,None,None,None,None,1.0,4.0,4.0,2.0,1.0
2950000,1.7097092,1.5137506,0.12084265,0.026370205,7.949768e-05,0.1264992,0.0013323098,None,None,None,2.0,5.0,4.0,2.0,1.0
2960000,1.75115,1.4382167,0.106277555,0.024245875,7.8691264e-05,0.12623042,0.001318897,999.0,7.063333438981014,7.063333438981014,3.5,1.0,1.5,3.0,1.0
2970000,1.8446411,1.3829263,0.21183538,0.030013144,7.790888e-05,0.12596962,0.0013058827,None,None,None,11.0,3.0,3.0,7.0,1.0
2980000,1.7859882,1.4521302,0.19956857,0.02469706,7.712167e-05,0.12570718,0.0012927888,999.0,23.386250077087123,23.386250077087123,1.0,0.0,0.0,0.0,1.0
2990000,1.602173,1.5005962,0.10683052,0.0200554,7.633928e-05,0.12544638,0.0012797752,None,None,None,3.0,2.0,2.0,4.0,1.0
3000000,1.4977931,1.4986228,0.04773096,0.02613108,7.555208e-05,0.12518401,0.0012666812,999.0,-0.13869556970894337,-0.13869556970894337,2.0,1.5,2.0,3.5,1.0
3010000,1.6510438,1.4050863,0.11902727,0.02216823,7.4769676e-05,0.12492321,0.0012536676,None,1.03500016592443,1.03500016592443,4.0,3.0,3.0,5.0,1.0
3020000,1.691945,1.3846184,0.24066946,0.028863987,7.398248e-05,0.1246608,0.0012405739,None,None,None,5.0,5.0,4.0,5.0,1.0
3030000,1.7174176,1.4399974,0.21916659,0.027173601,7.3212104e-05,0.12440399,0.0012277594,999.0,26.154999975231476,26.154999975231476,0.0,0.0,0.0,0.0,1.0
3040000,1.7109269,1.4273986,0.14837806,0.029180398,7.241288e-05,0.12413761,0.0012144663,None,None,None,2.5,6.0,5.5,4.0,1.0
3050000,1.6892996,1.4255568,0.15123814,0.019210717,7.160649e-05,0.123868786,0.0012010528,999.0,15.867708301676126,15.867708301676126,0.0,0.0,0.0,0.0,1.0
3060000,1.7986573,1.4129322,0.22092684,0.024212629,7.082408e-05,0.12360802,0.0011880392,None,None,None,2.0,7.0,2.0,4.0,1.0
3070000,1.8424182,1.4038378,0.22714856,0.022955205,7.0036884e-05,0.123345606,0.0011749454,None,None,None,2.0,10.0,6.0,6.0,1.0
3080000,1.8799704,1.4570352,0.21685417,0.018721156,6.925451e-05,0.1230848,0.0011619317,999.0,23.242083394899964,23.242083394899964,2.0,1.0,1.5,1.5,1.0
3090000,1.915237,1.4404622,0.19846684,0.017930934,6.846727e-05,0.12282238,0.0011488379,None,None,None,6.0,4.0,8.0,6.0,1.0
3100000,1.8562814,1.445676,0.17017667,0.016923148,6.768488e-05,0.12256162,0.0011358237,999.0,18.15895855531562,18.15895855531562,0.0,0.0,0.0,0.0,1.0
3110000,1.796634,1.467357,0.1761945,0.018034365,6.689769e-05,0.1222992,0.0011227301,None,None,None,4.0,5.0,6.0,2.0,1.0
3120000,1.7876095,1.4643049,0.17903848,0.020105757,6.609129e-05,0.12203042,0.001109317,999.0,17.130869687696837,17.130869687696837,3.0,5.5,3.5,1.0,1.0
3130000,1.654475,1.500263,0.17935047,0.01904296,6.530889e-05,0.12176962,0.001096303,None,0.2350000962615013,0.2350000962615013,1.0,3.0,1.0,5.0,1.0
3140000,1.7186521,1.483372,0.1772749,0.017948845,6.452168e-05,0.12150719,0.001083209,None,None,None,2.0,7.0,2.0,5.0,1.0
3150000,1.806428,1.4761424,None,None,None,None,None,999.0,17.165416650512878,17.165416650512878,0.0,0.0,0.0,0.0,1.0
3160000,1.9546866,1.4497648,0.22003324,0.0212294,6.373927e-05,0.12124638,0.0010701952,None,None,None,7.0,5.5,6.0,3.0,1.0
3170000,2.000217,1.4487529,0.22750884,0.020733763,6.295208e-05,0.12098401,0.0010571015,999.0,25.962499937120203,25.962499937120203,0.0,0.0,0.0,0.0,1.0
3180000,2.0365593,1.454928,0.20013568,0.02988344,6.21697e-05,0.12072322,0.0010440875,None,None,None,2.0,4.0,3.0,5.0,1.0
3190000,2.1137183,1.4366915,0.21982571,0.021479996,6.13825e-05,0.12046079,0.0010309941,None,None,None,2.0,4.0,6.0,6.0,1.0
3200000,2.068979,1.4386883,0.21622682,0.025878258,6.0612092e-05,0.120203994,0.0010181796,999.0,23.592708320512127,23.592708320512127,3.5,1.5,1.5,2.0,1.0
3210000,2.0581315,1.4491141,0.19759628,0.02482449,5.9812886e-05,0.11993761,0.0010048861,None,None,None,8.0,5.0,4.0,6.0,1.0
3220000,2.039992,1.4555283,0.19324869,0.02551579,5.900649e-05,0.11966879,0.000991473,999.0,19.01833337339728,19.01833337339728,1.0,0.0,0.0,1.0,1.0
3230000,2.169828,1.4097906,0.25924957,0.027340502,5.8224083e-05,0.11940798,0.000978459,None,None,None,3.0,4.0,2.0,5.0,1.0
3240000,2.2116735,1.4357065,0.23093084,0.023922792,5.7436886e-05,0.11914561,0.0009653656,999.0,28.68304338492453,28.68304338492453,2.5,2.5,2.5,4.5,1.0
3250000,2.1141794,1.4678884,0.21092583,0.026583303,5.6654484e-05,0.1188848,0.00095235166,None,34.045000076293945,34.045000076293945,5.0,5.0,1.0,2.0,1.0
3260000,2.1307695,1.4284074,0.16967057,0.02229764,5.5867273e-05,0.118622385,0.0009392576,None,None,None,5.0,5.0,4.0,3.0,1.0
3270000,1.9460361,1.5097528,0.15365121,0.02727317,5.508489e-05,0.11836162,0.00092624367,999.0,13.85458347744619,13.85458347744619,0.0,0.0,0.0,0.0,1.0
3280000,1.835531,1.4980541,0.080287896,0.022100426,5.4297696e-05,0.118099205,0.0009131502,None,None,None,2.5,1.0,6.5,6.5,1.0
3290000,1.7564956,1.4929307,0.07875757,0.026829572,5.3491294e-05,0.117830426,0.0008997371,999.0,2.0675000851818672,2.0675000851818672,0.0,0.0,0.0,0.0,1.0
3300000,1.8720417,1.3713486,0.20330855,0.017721664,5.2708892e-05,0.11756962,0.00088672317,None,None,None,7.0,8.0,2.0,3.0,1.0
3310000,1.9346662,1.3605748,0.18395947,0.027685395,5.1921685e-05,0.1173072,0.0008736291,None,None,None,9.0,10.0,5.0,4.0,1.0
3320000,1.9644289,1.3496318,0.20523399,0.02021832,5.113928e-05,0.117046386,0.0008606151,999.0,22.657708392090473,22.657708392090473,1.0,2.5,3.0,1.5,1.0
3330000,2.0463884,1.3293868,0.17862864,0.027478281,5.0352082e-05,0.11678402,0.00084752165,None,None,None,5.0,7.0,8.0,4.0,1.0
3340000,1.9732177,1.4138515,0.19974159,0.02207267,4.956968e-05,0.11652322,0.00083450775,999.0,23.28250002639834,23.28250002639834,0.0,0.0,0.0,0.0,1.0
3350000,1.8392615,1.4905285,0.13992442,0.023597708,4.8782484e-05,0.1162608,0.000821414,None,None,None,4.0,2.0,5.0,1.0,1.0
3360000,1.7290934,1.4716171,0.1420731,0.030030498,4.80121e-05,0.116004005,0.0008085998,999.0,10.933478355245745,10.933478355245745,3.0,1.0,3.5,1.5,1.0
3370000,1.6941336,1.4750537,None,None,None,None,None,None,36.754999838769436,36.754999838769436,5.0,3.0,3.0,2.0,1.0
3380000,1.6119676,1.4166673,0.1751704,0.022205153,4.7212892e-05,0.11573761,0.0007953063,None,None,None,7.0,4.0,3.0,2.0,1.0
3390000,1.6902332,1.4236311,0.15262388,0.026450688,4.640649e-05,0.115468785,0.0007818932,999.0,14.711666739235321,14.711666739235321,0.0,0.0,0.0,0.0,1.0
3400000,1.793006,1.4043466,0.20390132,0.025419002,4.562409e-05,0.115207985,0.00076887925,None,None,None,4.0,6.5,3.5,4.0,1.0
3410000,1.7593249,1.411117,0.18737574,0.024032278,4.4836896e-05,0.11494562,0.00075578544,999.0,17.12062508814658,17.12062508814658,0.0,0.0,0.0,0.0,1.0
