Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Agent1 score,Agent2 score,Agent3 score,Agent4 score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1590000,11.436732,0.59464276,1.5,3.0,3.5,3.5,0.86499834,0.015474302,0.00018136755,0.16045582,0.0060495376,840.7,110.44200100898743,110.44200100898743,1.0
1600000,11.42635,0.5718449,2.0,3.5,2.0,1.5,0.9224414,0.013800821,0.00018059496,0.1601983,0.0060238107,820.8461538461538,104.38307784153865,104.38307784153865,1.0
1610000,11.327048,0.58292836,1.0,1.5,3.0,1.0,1.0632865,0.012896422,0.0001798205,0.15994015,0.005998021,970.1818181818181,119.83454660935836,119.83454660935836,1.0
1620000,11.222871,0.5967603,1.0,1.0,1.0,1.0,0.85170054,0.01271732,0.00017904802,0.15968266,0.0059722974,757.4444444444445,95.43333376778497,95.43333376778497,1.0
1630000,11.200621,0.58349013,5.0,5.0,6.0,4.0,0.91078097,0.015881626,0.00017827244,0.15942413,0.0059464704,759.75,90.28500016530354,90.28500016530354,1.0
1640000,11.262905,0.57112175,2.0,2.0,3.0,5.0,1.0136069,0.013089533,0.0001774955,0.15916514,0.005920599,898.9166666666666,111.09666788578033,111.09666788578033,1.0
1650000,11.3217745,0.56353134,3.0,3.0,5.0,2.0,1.0255367,0.014933531,0.00017671926,0.1589064,0.005894749,1106.909090909091,142.612727468664,142.612727468664,1.0
1660000,11.267281,0.5724865,3.5,4.5,5.0,3.0,1.0206434,0.01491529,0.00017593626,0.1586454,0.0058686757,657.6363636363636,86.35454594005238,86.35454594005238,1.0
1670000,11.284157,0.5813943,1.0,2.0,1.5,3.0,0.9370452,0.016157074,0.00017516008,0.15838668,0.0058428287,1091.7,132.7940011024475,132.7940011024475,1.0
1680000,11.32184,0.568142,3.0,3.0,1.0,2.0,1.0292144,0.01775785,0.00017439043,0.15813012,0.005817199,796.0,103.96909102526578,103.96909102526578,1.0
1690000,11.285143,0.58426356,1.5,2.5,2.0,1.5,0.9528644,0.019536551,0.00017361596,0.15787198,0.0057914103,1107.3636363636363,134.9690915888006,134.9690915888006,1.0
1700000,11.3522835,0.56558603,3.0,2.5,3.0,4.0,0.9395085,0.019459013,0.00017284208,0.157614,0.0057656383,848.2727272727273,104.99636459350586,104.99636459350586,1.0
1710000,11.286403,0.56930053,4.0,3.5,2.0,3.0,0.95007396,0.014497544,0.00017207077,0.1573569,0.0057399548,1024.75,130.4633330901464,130.4633330901464,1.0
1720000,11.283808,0.5698967,1.5,1.5,1.0,1.5,0.9562647,0.02124828,0.00017129761,0.15709917,0.005714208,824.4166666666666,104.48500029246013,104.48500029246013,1.0
1730000,11.274863,0.5594915,3.0,1.0,6.0,5.0,0.88613015,0.014614455,0.00017052241,0.15684077,0.0056883944,905.25,115.37833352883656,115.37833352883656,1.0
1740000,11.233291,0.5697887,3.0,2.5,4.0,3.0,0.96550256,0.016298389,0.00016975432,0.15658475,0.0056628166,730.2,92.28199973106385,92.28199973106385,1.0
1750000,11.273725,0.5534259,3.0,2.5,2.5,1.5,0.8380262,0.018308317,0.00016898016,0.1563267,0.005637037,716.5,86.9900004863739,86.9900004863739,1.0
1760000,11.232914,0.5605679,3.0,3.5,3.5,3.5,0.9400904,0.015135076,0.00016820797,0.15606931,0.0056113238,929.9,115.61800079345703,115.61800079345703,1.0
1770000,11.244863,0.56298846,5.0,2.5,1.0,2.0,0.96088606,0.016437413,0.0001674396,0.15581317,0.005585736,781.6666666666666,99.58500039577484,99.58500039577484,1.0
1780000,11.30505,0.54620135,4.0,4.0,2.5,4.0,0.9726527,0.012505505,0.00016666684,0.1555556,0.0055600046,610.6363636363636,78.5309098850597,78.5309098850597,1.0
1790000,11.29835,0.54963464,1.5,0.5,2.0,1.0,0.8545713,0.014528355,0.00016589137,0.1552971,0.005534181,1321.5,164.45000048478445,164.45000048478445,1.0
1800000,11.322311,0.5518033,3.0,1.0,1.0,4.0,1.0690802,0.01778268,0.00016511833,0.15503943,0.005508439,1145.2727272727273,144.68545575575396,144.68545575575396,1.0
1810000,11.3308,0.5727839,4.0,5.0,2.0,4.0,0.97826684,0.01638462,0.00016434463,0.15478152,0.005482675,871.9090909090909,112.24181821129538,112.24181821129538,1.0
1820000,11.452522,0.5388332,2.5,4.0,4.0,2.0,1.0703766,0.016512768,0.00016357371,0.15452455,0.005457003,609.0769230769231,83.75692330873929,83.75692330873929,1.0
1830000,11.469795,0.54570764,2.0,1.0,3.0,2.5,0.87771463,0.023035951,0.00016279865,0.15426621,0.005431194,918.25,118.6050009727478,118.6050009727478,1.0
1840000,11.565704,0.54883665,3.0,1.0,1.5,2.0,1.0374732,0.017581759,0.00016202212,0.15400735,0.0054053348,1114.25,141.81166752179465,141.81166752179465,1.0
1850000,11.539151,0.55501276,1.5,2.0,3.0,2.0,None,None,None,None,None,662.3,89.39800033569335,89.39800033569335,1.0
1860000,11.499553,0.549005,3.5,3.0,4.0,3.0,1.0464978,0.014320586,0.00016124595,0.15374863,0.0053794878,618.0909090909091,86.42363652316007,86.42363652316007,1.0
1870000,11.515129,0.5463332,3.0,2.0,2.5,2.5,0.9214125,0.015848104,0.00016047285,0.15349093,0.005353744,818.5,96.78909145702015,96.78909145702015,1.0
1880000,11.492654,0.5306615,5.0,5.0,3.5,6.0,0.82907164,0.0147978505,0.00015970002,0.15323332,0.00532801,1037.1818181818182,144.32500104109445,144.32500104109445,1.0
1890000,11.54175,0.5343786,2.0,2.0,2.0,2.0,0.9992969,0.012171974,0.00015892799,0.15297598,0.0053022997,1193.3333333333333,147.29000075658163,147.29000075658163,1.0
1900000,11.51845,0.520287,5.5,3.5,2.5,5.0,0.8859321,0.017964425,0.00015815135,0.1527171,0.0052764392,704.9090909090909,91.30363707108931,91.30363707108931,1.0
1910000,11.547206,0.52895635,3.0,4.0,2.0,3.5,0.8891444,0.01490131,0.00015737617,0.1524587,0.0052506244,695.0909090909091,91.29454569383101,91.29454569383101,1.0
1920000,11.57005,0.5390435,2.0,2.0,1.5,2.0,0.92066866,0.020448992,0.00015660646,0.15220213,0.0052249925,596.5714285714286,76.39384625508235,76.39384625508235,1.0
1930000,11.597844,0.55034304,2.0,0.0,2.0,2.0,1.0787201,0.016470797,0.00015583709,0.15194568,0.0051993732,983.25,135.4169237797077,135.4169237797077,1.0
1940000,11.593344,0.52888674,3.0,2.0,3.0,2.5,1.0335492,0.016889125,0.00015506225,0.1516874,0.0051735705,1350.909090909091,163.7309103012085,163.7309103012085,1.0
1950000,11.513454,0.54692584,4.5,1.0,4.0,4.0,0.87753916,0.014585492,0.00015428834,0.15142943,0.0051478,675.7272727272727,89.81818227334456,89.81818227334456,1.0
1960000,11.602431,0.55098057,1.5,0.5,4.0,2.0,0.80325747,0.014672742,0.00015351418,0.15117137,0.0051220204,881.5833333333334,115.55333391825359,115.55333391825359,1.0
1970000,11.547897,0.54834145,3.0,1.0,3.0,0.0,0.9617493,0.0140845105,0.00015273712,0.15091234,0.005096144,790.6666666666666,104.19500017166138,104.19500017166138,1.0
1980000,11.494176,0.5418823,3.0,3.5,2.0,5.5,0.9239157,0.016942775,0.000151962,0.15065399,0.0050703324,744.0,95.83818218924783,95.83818218924783,1.0
1990000,11.546703,0.5489391,2.0,2.0,2.0,1.5,0.97143537,0.012326084,0.00015118634,0.15039542,0.0050445036,1038.75,136.94500068823496,136.94500068823496,1.0
2000000,11.578565,0.55047464,0.0,3.5,3.5,3.5,1.040323,0.01194748,0.00015041677,0.1501389,0.0050188764,542.1818181818181,74.79636374386874,74.79636374386874,1.0
2010000,11.573639,0.55088955,4.5,2.5,3.0,5.0,1.0329659,0.024138445,0.00014963954,0.14987984,0.0049929945,1379.5833333333333,172.23666759332022,172.23666759332022,1.0
2020000,11.630715,0.54010683,4.5,4.0,4.0,2.0,0.9662065,0.0113174915,0.00014886547,0.1496218,0.0049672183,841.8181818181819,109.4527274912054,109.4527274912054,1.0
2030000,11.609106,0.5532579,4.5,3.0,5.5,1.5,1.1423295,0.019380547,0.00014809627,0.1493654,0.0049416036,623.75,83.93333375453949,83.93333375453949,1.0
2040000,11.676107,0.5424858,2.0,2.5,3.5,3.0,1.0094669,0.013580376,0.00014732787,0.14910927,0.004916017,484.27272727272725,69.55272726579146,69.55272726579146,1.0
2050000,11.697683,0.53880465,2.0,6.0,6.0,2.0,1.0189847,0.01967211,0.00014655458,0.14885148,0.0048902654,1122.4166666666667,146.00000063578287,146.00000063578287,1.0
2060000,11.664292,0.550362,1.0,0.5,3.0,2.0,0.88217837,0.017198378,0.00014578222,0.14859405,0.004864546,734.0909090909091,98.43636430393566,98.43636430393566,1.0
2070000,11.622608,0.54624116,4.0,4.5,4.0,4.5,0.89932853,0.017989654,0.00014501017,0.14833671,0.004838837,1131.3333333333333,144.6083337465922,144.6083337465922,1.0
2080000,11.5710335,0.54157627,3.0,4.5,1.0,3.0,0.87395036,0.014789735,0.00014424097,0.1480803,0.004813222,555.6,74.90400037765502,74.90400037765502,1.0
2090000,11.644788,0.5474415,1.5,3.5,1.0,4.0,0.9530376,0.019214861,0.00014347282,0.14782426,0.0047876434,917.3333333333334,118.57500036557515,118.57500036557515,1.0
2100000,11.660875,0.5233556,4.0,2.5,3.5,2.5,0.98934776,0.012005944,0.00014270275,0.14756756,0.0047619985,765.9166666666666,102.03500040372212,102.03500040372212,1.0
2110000,11.508496,0.5256527,3.5,4.0,3.0,2.0,0.89067316,0.012716217,0.0001419213,0.14730707,0.004735977,1170.4545454545455,147.9545457579873,147.9545457579873,1.0
2120000,11.575438,0.5182889,1.5,3.5,3.5,2.5,1.0288757,0.010951799,0.00014115188,0.1470506,0.0047103553,916.0909090909091,116.10909149863504,116.10909149863504,1.0
2130000,11.561933,0.52046007,4.0,1.0,6.0,1.0,1.0012265,0.013772133,0.00014038273,0.14679423,0.0046847435,671.1666666666666,90.96999955177307,90.96999955177307,1.0
2140000,11.691456,0.4967261,3.0,1.5,1.5,2.5,0.92191195,0.019699303,0.00013960889,0.14653628,0.004658974,824.1818181818181,106.91818224300037,106.91818224300037,1.0
2150000,11.672166,0.5215418,3.0,3.0,3.0,3.5,1.002993,0.011975859,0.00013883752,0.14627916,0.0046332874,971.0833333333334,125.74000038703282,125.74000038703282,1.0
2160000,11.639767,0.5199317,4.5,3.0,4.5,5.0,0.87906367,0.017397707,0.00013806329,0.14602107,0.0046075056,975.25,125.28333365917206,125.28333365917206,1.0
2170000,11.696831,0.49727356,1.0,3.5,4.0,4.5,0.9601843,0.014937367,0.0001372869,0.14576228,0.0045816517,828.6666666666666,112.24181868813254,112.24181868813254,1.0
2180000,11.750689,0.53073627,2.0,3.5,3.0,3.0,0.8905834,0.014093178,0.00013651281,0.14550425,0.0045558745,748.8333333333334,115.13833411534627,115.13833411534627,1.0
2190000,11.8145895,0.53187615,6.0,4.5,6.5,4.5,None,None,None,None,None,490.6363636363636,63.146667083104454,63.146667083104454,1.0
2200000,11.9072695,0.49129984,1.5,5.0,3.5,4.0,1.0421067,0.013438757,0.00013574385,0.14524792,0.004530268,1250.0833333333333,165.17500046888986,165.17500046888986,1.0
2210000,11.876408,0.54270154,0.0,0.0,0.0,0.0,0.9806011,0.019276213,0.00013497306,0.144991,0.004504601,1080.3636363636363,145.8418189829046,145.8418189829046,1.0
2220000,11.854809,0.5037934,2.0,3.0,2.0,1.5,0.9125035,0.013228361,0.00013419637,0.14473209,0.004478737,871.0909090909091,118.53800058364868,118.53800058364868,1.0
2230000,11.94812,0.5104625,4.5,4.0,2.0,3.0,0.92524934,0.013408291,0.00013342177,0.14447388,0.0044529424,805.2727272727273,106.52833358446757,106.52833358446757,1.0
2240000,11.877754,0.5099958,3.5,4.5,2.0,1.5,1.0864191,0.01814413,0.00013265265,0.14421752,0.004427331,882.2727272727273,113.97272747213191,113.97272747213191,1.0
2250000,11.867241,0.50636435,1.0,3.0,2.5,3.0,1.0322186,0.017531378,0.00013187715,0.14395903,0.004401507,562.8333333333334,75.95333417256673,75.95333417256673,1.0
2260000,11.808942,0.5142344,2.5,3.5,2.0,1.0,0.86474496,0.014461299,0.0001311003,0.14370008,0.0043756375,1053.9166666666667,139.5366663535436,139.5366663535436,1.0
2270000,11.754525,0.52767736,2.0,3.5,2.0,2.0,1.0829674,0.010765717,0.0001303269,0.14344227,0.0043498827,523.2,79.21599993705749,79.21599993705749,1.0
2280000,11.79853,0.54133165,1.0,1.0,1.5,1.0,1.0702647,0.014883454,0.00012955852,0.14318615,0.004324297,730.6363636363636,95.8963636485013,95.8963636485013,1.0
2290000,11.777886,0.5331384,3.0,5.0,6.0,3.0,1.0647173,0.016573524,0.000128787,0.14292899,0.004298605,667.75,88.80333362023036,88.80333362023036,1.0
2300000,11.847142,0.5261397,3.0,2.0,3.0,4.5,1.104956,0.013786204,0.00012801359,0.14267117,0.00427285,1797.5,223.8650003671646,223.8650003671646,1.0
2310000,11.859435,0.52532756,2.5,1.5,4.0,1.0,1.0891854,0.023187,0.00012723966,0.1424132,0.0042470787,637.1666666666666,87.28333381811778,87.28333381811778,1.0
2320000,11.822576,0.5257865,1.5,1.0,3.5,3.5,0.94574165,0.014478638,0.00012645696,0.1421523,0.0042210147,900.4166666666666,121.04000035921733,121.04000035921733,1.0
2330000,11.942473,0.5241366,1.5,0.5,2.0,2.5,1.0102856,0.02150544,0.0001256805,0.14189348,0.0041951584,659.4545454545455,90.2200001369823,90.2200001369823,1.0
2340000,11.908341,0.52092797,4.0,2.5,2.0,1.5,0.9144153,0.017818065,0.00012491092,0.14163694,0.0041695316,545.4166666666666,74.53833397229512,74.53833397229512,1.0
2350000,11.9227295,0.5259968,2.5,2.5,2.0,3.5,0.92686814,0.019368805,0.00012413549,0.14137848,0.00414371,1382.909090909091,182.32181973890826,182.32181973890826,1.0
2360000,11.863706,0.52000934,4.5,5.0,3.5,4.5,1.0184846,0.015423668,0.0001233564,0.14111878,0.004117766,700.0,96.8854545246471,96.8854545246471,1.0
2370000,11.943993,0.50907886,3.0,3.0,1.0,2.0,1.0004216,0.01119118,0.00012257873,0.14085954,0.004091869,1019.7692307692307,141.42153868308435,141.42153868308435,1.0
2380000,11.978369,0.4904083,2.5,3.5,3.0,3.0,1.0004048,0.02172355,0.00012180525,0.14060172,0.0040661125,826.6666666666666,107.6050005753835,107.6050005753835,1.0
2390000,11.96869,0.4972709,0.5,2.5,0.5,1.0,1.0145688,0.016001772,0.00012103695,0.14034563,0.004040528,683.4615384615385,97.60461510144748,97.60461510144748,1.0
2400000,12.007961,0.5189529,4.0,2.5,4.5,2.0,1.1218,0.01382459,0.00012026535,0.14008841,0.004014834,869.1666666666666,120.05999982357025,120.05999982357025,1.0
2410000,12.054571,0.5096874,1.5,2.0,1.5,1.5,0.9591448,0.014093151,0.00011949728,0.1398324,0.003989257,708.6666666666666,99.8200003306071,99.8200003306071,1.0
2420000,12.131224,0.4973822,2.0,1.5,3.5,2.0,0.9883532,0.01560554,0.00011872664,0.13957553,0.003963595,723.7272727272727,104.19454635273327,104.19454635273327,1.0
2430000,12.132662,0.504515,4.5,1.0,5.0,3.0,1.1577469,0.017813778,0.00011795572,0.13931856,0.0039379233,1226.8181818181818,163.74000107158315,163.74000107158315,1.0
2440000,12.153963,0.50110245,1.5,2.5,4.0,4.0,0.9953548,0.01236598,0.00011718532,0.13906175,0.0039122687,976.3333333333334,129.13666760921478,129.13666760921478,1.0
2450000,12.246452,0.48366702,3.0,5.0,4.0,4.0,1.4098337,0.017081626,0.000116410876,0.1388036,0.0038864797,752.1666666666666,109.03666663169861,109.03666663169861,1.0
2460000,12.170581,0.4856441,5.0,3.5,3.0,2.5,0.98417073,0.014887294,0.000115642055,0.13854733,0.0038608778,858.5384615384615,118.30615461789645,118.30615461789645,1.0
2470000,12.213912,0.50569683,4.0,2.5,3.0,3.0,1.0187942,0.014947347,0.00011487262,0.13829085,0.0038352562,792.3333333333334,107.10833326975505,107.10833326975505,1.0
2480000,12.1444235,0.49351236,4.0,2.0,2.5,2.0,1.0752635,0.016559774,0.00011409879,0.1380329,0.003809487,662.3636363636364,97.04181792519309,97.04181792519309,1.0
2490000,12.163171,0.50906265,5.0,3.0,2.0,5.0,1.0755627,0.013413667,0.00011332755,0.13777582,0.0037838053,858.1666666666666,117.08166718482971,117.08166718482971,1.0
2500000,12.157571,0.5099673,2.0,2.5,3.0,2.5,1.0793822,0.013722112,0.000112549365,0.13751642,0.0037578912,859.25,117.51166705290477,117.51166705290477,1.0
2510000,12.165797,0.50432163,3.0,3.5,4.0,2.0,1.1637795,0.014162363,0.00011177182,0.13725725,0.003731999,934.75,127.64833390712738,127.64833390712738,1.0
2520000,12.288367,0.49701315,3.0,3.5,4.0,2.0,1.2096353,0.0135091,0.0001110024,0.13700077,0.0037063777,825.7692307692307,118.17230778474074,118.17230778474074,1.0
2530000,12.290491,0.5031441,0.0,0.0,1.0,0.0,None,None,None,None,None,752.1818181818181,108.3000002340837,108.3000002340837,1.0
2540000,12.295927,0.48691377,2.0,3.5,2.5,3.0,1.1510861,0.018905431,0.00011022742,0.13674244,0.0036805707,956.75,137.260000427564,137.260000427564,1.0
2550000,12.430276,0.5101637,2.0,2.0,2.0,2.0,1.1637264,0.018149782,0.00010945417,0.1364847,0.0036548218,867.6666666666666,118.01666690905888,118.01666690905888,1.0
2560000,12.385107,0.48628044,1.0,2.5,3.5,3.5,1.0355688,0.016805442,0.00010868497,0.1362283,0.003629207,868.0833333333334,117.33666723966599,117.33666723966599,1.0
2570000,12.448229,0.5061588,3.5,2.0,3.5,2.0,1.0652279,0.017370528,0.00010791059,0.13597018,0.0036034205,558.75,83.97666645050049,83.97666645050049,1.0
2580000,12.388902,0.5032242,1.0,1.0,1.0,0.5,1.1799726,0.01723638,0.00010713899,0.13571298,0.0035777264,615.25,92.05333312352498,92.05333312352498,1.0
2590000,12.293015,0.47993276,1.0,1.0,1.0,1.5,1.052918,0.019933531,0.00010636717,0.1354557,0.0035520243,1184.75,159.09833415349325,159.09833415349325,1.0
2600000,12.36071,0.5129528,2.5,1.0,2.5,2.0,0.90202117,0.014786433,0.000105595194,0.13519837,0.0035263174,984.6363636363636,132.1672729145397,132.1672729145397,1.0
2610000,12.313451,0.49787104,3.0,3.0,2.0,3.0,1.1340526,0.01835368,0.00010482428,0.1349414,0.003500646,652.5833333333334,93.61166667938232,93.61166667938232,1.0
2620000,12.3144,0.48946285,2.0,3.0,5.5,4.0,1.09916,0.0168867,0.000104048326,0.13468274,0.003474807,1093.9166666666667,149.37166726589203,149.37166726589203,1.0
2630000,12.395526,0.50889045,0.0,1.0,1.0,1.5,0.974463,0.016656745,0.00010327679,0.13442558,0.003449115,652.5,92.34500018755595,92.34500018755595,1.0
2640000,12.404609,0.49823546,3.5,4.0,3.5,3.5,1.0824491,0.009508834,0.00010250619,0.1341687,0.0034234535,892.8181818181819,120.08363702080466,120.08363702080466,1.0
2650000,12.25061,0.48479265,1.5,0.5,1.0,2.0,1.078525,0.010280994,0.00010173795,0.13391262,0.0033978715,708.6666666666666,98.93999981880188,98.93999981880188,1.0
2660000,12.274065,0.4898889,2.5,3.0,3.5,3.5,0.9071138,0.0148052955,0.00010096412,0.13365468,0.0033721023,1074.5,145.42000122865042,145.42000122865042,1.0
2670000,12.291757,0.5263907,3.5,1.5,3.0,1.5,1.1602324,0.016290653,0.00010018965,0.13339654,0.0033463126,604.4166666666666,86.55333383878072,86.55333383878072,1.0
2680000,12.36906,0.48722184,2.0,2.0,4.5,2.0,1.0163553,0.020631747,9.94149e-05,0.13313827,0.003320514,955.3076923076923,138.08923108761127,138.08923108761127,1.0
2690000,12.318224,0.49212393,1.0,6.0,6.0,4.0,0.92219466,0.0128434375,9.864307e-05,0.132881,0.0032948118,980.0909090909091,134.4763641357422,134.4763641357422,1.0
2700000,12.469829,0.5093505,2.0,3.5,3.0,3.5,1.0120298,0.015794914,9.7872224e-05,0.13262406,0.0032691425,642.0769230769231,94.63384657639723,94.63384657639723,1.0
2710000,12.342415,0.49855146,3.0,4.0,4.0,4.5,1.1333928,0.013947118,9.708599e-05,0.13236198,0.0032429611,912.4166666666666,119.65833290417989,119.65833290417989,1.0
2720000,12.394243,0.4839279,2.0,2.0,2.5,3.5,1.1845165,0.015581553,9.631418e-05,0.1321047,0.0032172597,729.0,102.0133330821991,102.0133330821991,1.0
2730000,12.416811,0.5021251,5.5,3.0,4.5,5.5,0.981354,0.013655058,9.5540185e-05,0.1318467,0.0031914858,927.1666666666666,128.49333329995474,128.49333329995474,1.0
2740000,12.353576,0.48634806,3.5,2.5,2.0,1.5,1.1072974,0.015913643,9.4767005e-05,0.13158898,0.003165739,753.9230769230769,108.64615455040565,108.64615455040565,1.0
2750000,12.401964,0.48259544,0.5,0.5,0.5,0.5,1.0697702,0.013435352,9.399323e-05,0.13133106,0.003139972,884.0,120.09000051021576,120.09000051021576,1.0
2760000,12.389426,0.489831,3.0,5.0,4.5,3.5,1.071503,0.01655152,9.321924e-05,0.13107306,0.003114198,767.25,108.66333365440369,108.66333365440369,1.0
2770000,12.321153,0.48605958,5.0,1.0,5.0,1.0,1.0898865,0.018711535,9.244627e-05,0.13081542,0.0030884584,769.75,103.31166676680247,103.31166676680247,1.0
2780000,12.316931,0.48513466,1.5,2.5,2.5,3.5,1.0762185,0.016224606,9.167108e-05,0.130557,0.0030626443,827.0833333333334,112.18833434581757,112.18833434581757,1.0
2790000,12.315433,0.48837024,2.0,3.0,3.0,3.0,1.1554325,0.013077528,9.090167e-05,0.13030052,0.003037023,695.25,97.94833405812581,97.94833405812581,1.0
2800000,12.2639,0.48400435,2.5,5.5,3.0,5.0,1.1201912,0.01102834,9.0133595e-05,0.1300445,0.0030114457,844.1818181818181,118.96363683180375,118.96363683180375,1.0
2810000,12.360914,0.4852972,3.0,4.5,2.0,4.0,1.049336,0.017872805,8.936438e-05,0.1297881,0.0029858316,811.0,118.76461632435138,118.76461632435138,1.0
2820000,12.418104,0.47126684,2.5,2.5,1.5,2.0,0.9768579,0.016874122,8.8591885e-05,0.12953061,0.0029601073,939.9090909090909,132.79000034332276,132.79000034332276,1.0
2830000,12.359208,0.47988778,4.5,5.0,4.5,3.5,1.1681681,0.014015109,8.7819986e-05,0.1292733,0.002934403,903.4545454545455,118.51000006993611,118.51000006993611,1.0
2840000,12.494027,0.4697887,3.5,2.0,2.5,4.5,1.0811088,0.013742646,8.7047025e-05,0.12901565,0.0029086631,1098.4615384615386,145.12923214985773,145.12923214985773,1.0
2850000,12.483086,0.47746107,2.5,2.5,2.5,3.5,1.1364601,0.01681234,8.6274835e-05,0.12875825,0.0028829493,885.5,128.98166664441428,128.98166664441428,1.0
2860000,12.511393,0.47319767,1.0,2.0,1.0,2.0,0.9924701,0.01426196,8.550412e-05,0.12850136,0.0028572849,619.7272727272727,89.97666680812836,89.97666680812836,1.0
2870000,12.45927,0.47622094,4.0,1.0,2.5,2.5,None,None,None,None,None,618.0,107.78333421548207,107.78333421548207,1.0
2880000,12.521242,0.46569464,1.0,2.5,4.5,1.5,1.1212517,0.02133261,8.472705e-05,0.12824233,0.0028314083,597.6363636363636,85.80363707108931,85.80363707108931,1.0
2890000,12.526171,0.4557563,3.0,3.5,2.5,2.0,1.0691795,0.017373152,8.394863e-05,0.12798285,0.002805487,964.6428571428571,132.94571433748519,132.94571433748519,1.0
2900000,12.466083,0.46883446,4.0,1.0,3.0,3.0,0.9910965,0.014012276,8.317898e-05,0.1277263,0.0027798573,714.0,102.70166647434235,102.70166647434235,1.0
2910000,12.493624,0.475067,0.5,0.5,0.5,0.5,0.9959441,0.015632886,8.24095e-05,0.12746981,0.002754233,568.5,83.91000056266785,83.91000056266785,1.0
2920000,12.52018,0.47767755,2.5,3.5,4.0,1.5,1.0221981,0.018909588,8.162453e-05,0.12720814,0.0027280943,1125.5384615384614,151.5384623820965,151.5384623820965,1.0
2930000,12.382495,0.47617787,0.0,0.0,0.0,0.0,1.1359513,0.012118292,8.084754e-05,0.12694915,0.00270222,984.5454545454545,127.85454594005238,127.85454594005238,1.0
2940000,12.478908,0.46220735,2.5,3.5,3.0,3.0,0.9218812,0.019789066,8.007301e-05,0.12669098,0.0026764285,479.5833333333333,77.59818241812967,77.59818241812967,1.0
2950000,12.386202,0.47216287,2.5,2.0,1.5,3.0,1.1074438,0.015498126,7.930074e-05,0.12643355,0.0026507122,717.8461538461538,96.59571433067322,96.59571433067322,1.0
2960000,12.365586,0.47151718,1.5,3.0,3.0,1.5,1.0387722,0.020292377,7.852861e-05,0.12617618,0.002625,830.8333333333334,112.62000075976054,112.62000075976054,1.0
2970000,12.324027,0.46028677,1.5,2.0,3.0,3.0,1.1276938,0.01780991,7.775468e-05,0.1259182,0.002599228,506.54545454545456,74.5818184072321,74.5818184072321,1.0
2980000,12.328287,0.46420854,1.0,2.0,2.5,1.5,0.9930374,0.0135506345,7.698549e-05,0.1256618,0.0025736145,1398.1666666666667,184.66166734695435,184.66166734695435,1.0
2990000,12.319991,0.4665306,4.0,3.0,3.0,2.5,1.0040613,0.021114603,7.621448e-05,0.1254048,0.0025479398,720.9166666666666,92.5090915073048,92.5090915073048,1.0
3000000,12.350025,0.4660171,6.0,4.5,4.0,2.0,1.1157863,0.016528936,7.544394e-05,0.12514797,0.0025222804,862.9166666666666,128.9830775627723,128.9830775627723,1.0
3010000,12.423542,0.4851109,4.0,3.0,3.0,4.0,1.0889654,0.015367202,7.467121e-05,0.12489037,0.0024965487,1087.0,149.50000047683716,149.50000047683716,1.0
3020000,12.4117155,0.47183558,2.5,2.0,1.0,2.5,1.1045747,0.017881796,7.390313e-05,0.124634355,0.0024709716,691.5833333333334,96.59636441144076,96.59636441144076,1.0
3030000,12.394224,0.4855512,3.0,4.0,4.5,3.5,1.0133584,0.015916413,7.313176e-05,0.12437723,0.002445285,892.5,119.11846171892606,119.11846171892606,1.0
3040000,12.373376,0.48723644,2.5,2.5,3.5,3.0,1.0361526,0.017866775,7.2360235e-05,0.12412006,0.0024195933,843.8181818181819,118.22181836041537,118.22181836041537,1.0
3050000,12.309294,0.4714562,3.5,4.5,2.5,4.0,1.0312812,0.015105031,7.158451e-05,0.12386148,0.0023937612,635.8181818181819,86.64909185062756,86.64909185062756,1.0
3060000,12.355553,0.46544436,2.5,5.0,6.0,3.5,1.045384,0.015250057,7.081074e-05,0.12360355,0.002367995,623.75,91.7000006834666,91.7000006834666,1.0
3070000,12.319225,0.46803668,5.0,4.0,4.5,4.0,1.0737778,0.009582193,7.003846e-05,0.12334613,0.0023422781,1103.6363636363637,147.10909186710012,147.10909186710012,1.0
3080000,12.377635,0.47901824,2.0,3.0,3.5,2.0,0.9837943,0.016421713,6.926259e-05,0.1230875,0.0023164416,1026.1538461538462,137.85538600041315,137.85538600041315,1.0
3090000,12.428275,0.47184253,6.0,6.0,4.0,3.0,1.0526637,0.019543415,6.849038e-05,0.12283011,0.002290727,798.0833333333334,119.86000069704923,119.86000069704923,1.0
3100000,12.430282,0.48085275,2.5,3.0,1.0,2.0,1.0911951,0.016789038,6.771324e-05,0.12257105,0.0022648484,919.8181818181819,118.9650004307429,118.9650004307429,1.0
3110000,12.372919,0.46254104,5.5,6.5,4.5,5.5,1.0639162,0.014984071,6.6937064e-05,0.12231233,0.0022390014,706.0,101.98500021298726,101.98500021298726,1.0
3120000,12.396074,0.47369733,5.5,4.0,1.0,3.0,1.0276734,0.013764462,6.616472e-05,0.122054875,0.002213282,885.3076923076923,116.20461599643414,116.20461599643414,1.0
3130000,12.361625,0.46364665,4.0,5.0,6.0,2.5,1.0718046,0.013705224,6.539372e-05,0.121797875,0.0021876083,1109.0833333333333,150.8000003641302,150.8000003641302,1.0
