Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Agent1 score,Agent2 score,Agent3 score,Agent4 score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1640000,10.496723,0.5086394,4.0,4.5,2.5,4.5,0.81047064,0.026790908,0.00017766174,0.15922056,0.002965106,1186.1,140.38999869823456,140.38999869823456,1.0
1650000,10.437233,0.513532,3.5,3.0,3.0,3.0,0.8207447,0.02415248,0.00017688904,0.15896302,0.0029522541,810.7,95.96999941579998,95.96999941579998,1.0
1660000,10.513075,0.5094672,4.5,4.0,2.0,4.5,0.6929638,0.02892243,0.00017611556,0.15870519,0.0029393882,636.4,76.32499932050705,76.32499932050705,1.0
1670000,10.579795,0.49618182,0.5,0.5,2.0,3.0,0.775103,0.024980474,0.00017534633,0.15844876,0.0029265943,1153.3,132.27499876618384,132.27499876618384,1.0
1680000,10.683085,0.49905115,5.5,4.0,1.0,2.0,0.81576467,0.021446915,0.00017457598,0.158192,0.00291378,592.9090909090909,82.32499952316284,82.32499952316284,1.0
1690000,10.683058,0.5172885,1.0,3.0,3.0,2.0,0.7587579,0.024068622,0.00017380605,0.1579353,0.0029009725,1291.4444444444443,137.79499864578247,137.79499864578247,1.0
1700000,10.753176,0.5119067,3.0,4.5,4.5,3.0,0.77210546,0.024914425,0.00017303425,0.15767808,0.0028881358,625.6363636363636,76.59999933567914,76.59999933567914,1.0
1710000,10.755931,0.5104763,2.5,5.5,3.5,4.0,0.77454555,0.024187008,0.0001722655,0.15742184,0.0028753495,1182.0,144.19999888539314,144.19999888539314,1.0
1720000,10.7581835,0.51468796,3.0,2.5,4.0,1.5,0.8761519,0.016345656,0.00017148811,0.15716268,0.0028624171,1321.3636363636363,152.8909075063738,152.8909075063738,1.0
1730000,10.64542,0.50317544,2.5,2.5,2.0,1.5,0.8053405,0.023607744,0.00017071668,0.15690558,0.0028495868,544.0909090909091,69.48181789571589,69.48181789571589,1.0
1740000,10.7718115,0.49231783,2.5,3.0,3.0,3.0,0.83626187,0.021020507,0.00016994665,0.15664881,0.0028367778,731.0833333333334,97.33749958872795,97.33749958872795,1.0
1750000,10.738768,0.4941859,2.0,2.5,2.0,1.0,0.8368719,0.028238272,0.00016917814,0.15639266,0.0028239952,1061.7,120.1349990785122,120.1349990785122,1.0
1760000,10.80196,0.49152672,4.5,5.0,3.0,3.0,0.7911866,0.022845564,0.0001684066,0.15613553,0.0028111627,923.0833333333334,113.90416563302279,113.90416563302279,1.0
1770000,10.897148,0.4976569,2.0,1.0,2.0,7.0,0.89656514,0.019528497,0.0001676367,0.15587889,0.0027983559,815.3636363636364,107.21818154508418,107.21818154508418,1.0
1780000,10.944249,0.47890857,1.0,2.5,3.0,2.0,0.80801165,0.020178387,0.0001668643,0.15562145,0.0027855092,1140.0,140.74499849677085,140.74499849677085,1.0
1790000,10.958439,0.49086076,3.0,1.0,4.0,5.0,0.81668574,0.024944598,0.00016609536,0.15536506,0.0027727184,618.3636363636364,81.50454491376877,81.50454491376877,1.0
1800000,10.990108,0.51333547,2.5,2.5,2.0,2.0,0.91487545,0.029415715,0.00016532552,0.15510848,0.0027599125,768.9166666666666,96.5374991496404,96.5374991496404,1.0
1810000,11.07358,0.5120515,2.5,2.0,1.0,2.0,0.853093,0.019519167,0.0001645572,0.15485238,0.0027471336,1614.4166666666667,191.71666501555592,191.71666501555592,1.0
1820000,11.055237,0.49993128,3.5,4.0,2.5,2.0,0.9173171,0.028034132,0.00016378488,0.15459493,0.002734288,732.4,92.38999893665314,92.38999893665314,1.0
1830000,11.086995,0.5140837,1.0,2.0,2.0,1.5,0.8475063,0.024115987,0.00016301071,0.15433688,0.0027214093,973.0,117.84999880194664,117.84999880194664,1.0
1840000,11.115317,0.49655482,3.5,1.0,3.5,4.5,0.75819117,0.026055159,0.00016223833,0.15407942,0.0027085629,827.0909090909091,104.32272631471807,104.32272631471807,1.0
1850000,11.1248665,0.50114423,4.0,6.0,4.0,6.0,0.9478223,0.02370634,0.00016146859,0.15382287,0.0026957607,895.4545454545455,113.82272617383437,113.82272617383437,1.0
1860000,11.143042,0.5030276,2.5,3.5,3.0,3.0,0.8810819,0.022408474,0.00016069847,0.15356617,0.0026829513,708.0,91.19090837240219,91.19090837240219,1.0
1870000,11.178001,0.5024048,3.5,4.5,3.5,1.0,0.9029542,0.022787265,0.00015992844,0.15330942,0.0026701412,721.4545454545455,93.25454466756095,93.25454466756095,1.0
1880000,11.142465,0.49328014,1.0,3.5,2.0,2.5,0.761812,0.026704771,0.00015916032,0.15305343,0.0026573665,1348.25,160.22083201197287,160.22083201197287,1.0
1890000,11.1134615,0.5089827,2.0,2.0,3.0,2.5,0.9094027,0.028136645,0.00015839156,0.15279719,0.0026445785,614.6363636363636,85.44545370882207,85.44545370882207,1.0
1900000,11.108809,0.50201356,2.0,1.5,1.5,1.5,0.9981779,0.028948227,0.00015762301,0.152541,0.0026317954,1140.9166666666667,138.5208326379458,138.5208326379458,1.0
1910000,11.104915,0.4980298,3.5,1.5,2.5,3.5,0.75854623,0.027870778,0.00015685249,0.15228415,0.0026189785,664.3636363636364,86.62272668088025,86.62272668088025,1.0
1920000,11.094899,0.48936895,4.0,3.0,3.5,5.5,0.78177035,0.027976627,0.00015607981,0.1520266,0.0026061258,1088.8333333333333,135.1666655590137,135.1666655590137,1.0
1930000,11.059902,0.4850296,4.0,1.0,1.0,1.0,0.84985703,0.018920932,0.00015530472,0.15176822,0.0025932344,793.5454545454545,96.69999888810244,96.69999888810244,1.0
1940000,11.120823,0.4987709,2.0,2.0,3.0,2.5,0.85264236,0.023356153,0.00015453117,0.15151037,0.0025803675,739.4166666666666,97.06666613618533,97.06666613618533,1.0
1950000,11.17591,0.48826966,3.0,3.5,2.5,3.0,0.8049234,0.021316309,0.00015376214,0.15125403,0.0025675755,753.2727272727273,100.45499926805496,100.45499926805496,1.0
1960000,11.085706,0.48002157,1.5,2.5,3.5,4.0,None,None,None,None,None,1159.7,129.8272713097659,129.8272713097659,1.0
1970000,11.128167,0.49546432,2.0,3.0,3.5,3.0,0.8064428,0.02213373,0.00015299037,0.15099676,0.0025547387,1218.0,149.23636269027537,149.23636269027537,1.0
1980000,11.130603,0.48398063,4.0,6.5,6.0,5.5,0.8049483,0.02622602,0.00015221995,0.15073997,0.0025419232,932.2727272727273,116.2136355638504,116.2136355638504,1.0
1990000,11.164028,0.49061388,2.0,1.0,1.0,2.0,0.77895063,0.0266648,0.00015144814,0.15048268,0.0025290863,723.4545454545455,97.17272641442038,97.17272641442038,1.0
2000000,11.180479,0.50470537,2.5,4.0,2.5,4.0,0.7585897,0.018421788,0.00015067581,0.15022524,0.0025162396,563.3636363636364,76.0727267590436,76.0727267590436,1.0
2010000,11.166312,0.4817403,1.0,2.0,1.0,2.0,0.8603908,0.021414278,0.00014990565,0.14996855,0.0025034298,949.0,127.27727139537984,127.27727139537984,1.0
2020000,11.119081,0.48832923,4.0,1.5,2.5,2.0,0.8994883,0.027272904,0.00014913359,0.14971116,0.0024905875,853.3,97.43181749365546,97.43181749365546,1.0
2030000,11.1499605,0.47088692,2.0,3.5,3.0,1.5,0.7850416,0.018928908,0.00014836341,0.14945444,0.0024777772,896.9090909090909,112.99090827595104,112.99090827595104,1.0
2040000,11.185824,0.48496106,3.0,2.0,3.0,4.5,0.8681543,0.02815187,0.00014759116,0.14919704,0.0024649317,1328.4166666666667,161.0333315183719,161.0333315183719,1.0
2050000,11.125714,0.48122326,2.0,1.5,2.0,2.5,0.8584765,0.02578472,0.00014681446,0.14893813,0.0024520128,677.75,85.56249903142452,85.56249903142452,1.0
2060000,11.157724,0.47179726,2.0,2.5,2.5,2.0,0.8509585,0.01743509,0.00014604295,0.14868097,0.0024391792,1056.0,130.97727154059842,130.97727154059842,1.0
2070000,11.204015,0.46293804,2.5,4.0,2.5,5.0,0.9983771,0.02455783,0.0001452725,0.14842415,0.0024263647,810.8181818181819,104.02727206186815,104.02727206186815,1.0
2080000,11.352368,0.46912125,4.0,3.0,2.0,2.5,0.9018738,0.018828917,0.00014450183,0.14816722,0.0024135462,583.4166666666666,80.37916615605354,80.37916615605354,1.0
2090000,11.321153,0.4685513,1.0,1.0,2.0,1.0,0.9797281,0.021081084,0.0001437318,0.14791058,0.002400738,1057.4615384615386,136.58461451530457,136.58461451530457,1.0
2100000,11.340152,0.4662893,1.5,1.5,2.0,2.0,0.89939827,0.02140645,0.00014296317,0.14765437,0.0023879535,798.3636363636364,100.77272641523318,100.77272641523318,1.0
2110000,11.385929,0.47203413,1.5,4.0,2.5,4.5,0.73481166,0.022638803,0.00014219512,0.14739838,0.0023751778,728.6363636363636,94.61363539912485,94.61363539912485,1.0
2120000,11.421309,0.48354742,0.5,1.0,0.5,1.0,0.91556615,0.020193541,0.00014141816,0.14713937,0.0023622543,992.9090909090909,128.59999951178378,128.59999951178378,1.0
2130000,11.428943,0.47422716,3.0,2.5,4.0,4.0,0.9708908,0.026910907,0.00014064969,0.1468832,0.0023494721,922.1666666666666,116.25416556745768,116.25416556745768,1.0
2140000,11.465306,0.4610359,3.5,3.0,5.0,3.5,0.89103323,0.025517175,0.00013987419,0.14662471,0.0023365722,872.1818181818181,111.68181711977178,111.68181711977178,1.0
2150000,11.520883,0.47242543,2.5,3.0,2.5,2.5,1.0180295,0.023979226,0.00013910087,0.14636692,0.0023237094,762.8181818181819,101.23181731592526,101.23181731592526,1.0
2160000,11.551164,0.44787025,2.0,2.5,2.0,2.5,0.8935197,0.02067004,0.0001383303,0.14611007,0.0023108933,796.1818181818181,99.43636283007535,99.43636283007535,1.0
2170000,11.463441,0.46776167,2.0,3.0,4.0,3.0,0.75052243,0.021839203,0.0001375599,0.14585327,0.0022980787,814.0,101.48749891854823,101.48749891854823,1.0
2180000,11.445066,0.45479816,1.5,2.0,4.0,1.5,0.8855829,0.027480107,0.00013678947,0.14559647,0.002285264,888.9090909090909,106.39999908208847,106.39999908208847,1.0
2190000,11.400166,0.47014344,5.5,3.0,6.5,6.0,0.9146739,0.017967692,0.00013601872,0.14533953,0.0022724431,1014.0909090909091,128.454544338313,128.454544338313,1.0
2200000,11.466204,0.45611116,0.5,1.5,1.5,1.0,0.8099102,0.02809531,0.00013524869,0.14508289,0.0022596351,588.0,82.83749974767368,82.83749974767368,1.0
2210000,11.438417,0.45682144,3.0,3.0,4.0,5.5,0.82134247,0.022601955,0.00013447933,0.14482643,0.0022468388,1650.8,202.4049987256527,202.4049987256527,1.0
2220000,11.482014,0.45739818,1.5,1.0,2.0,2.0,0.865727,0.026674926,0.00013371107,0.14457032,0.0022340594,838.25,111.28749880691369,111.28749880691369,1.0
2230000,11.532049,0.47293818,2.0,1.0,5.0,0.5,0.8352531,0.024162238,0.00013294161,0.14431384,0.002221261,668.1818181818181,87.76363602551547,87.76363602551547,1.0
2240000,11.50298,0.4454416,5.0,5.5,3.5,5.5,0.7861239,0.028603427,0.00013217234,0.14405742,0.002208465,918.2727272727273,114.42272632772273,114.42272632772273,1.0
2250000,11.486746,0.4543196,1.0,2.0,1.0,0.0,0.8227456,0.023641847,0.00013140387,0.14380126,0.0021956835,856.3333333333334,107.59999919186036,107.59999919186036,1.0
2260000,11.515739,0.45893863,1.5,2.0,3.0,4.5,0.7146424,0.030197898,0.00013063426,0.14354472,0.0021828818,1009.7272727272727,125.66363543813878,125.66363543813878,1.0
2270000,11.459163,0.45879072,4.0,7.0,4.0,3.0,0.7646944,0.022803038,0.00012986385,0.14328794,0.0021700677,703.0,93.63333220283191,93.63333220283191,1.0
2280000,11.479927,0.46140242,1.5,2.0,4.0,3.5,0.8695933,0.022134751,0.00012909345,0.14303112,0.0021572532,719.4545454545455,94.31363562020388,94.31363562020388,1.0
2290000,11.476089,0.46306533,0.5,1.5,2.5,1.0,0.80179805,0.023874555,0.00012832398,0.14277463,0.0021444552,1046.2727272727273,131.65454458750108,131.65454458750108,1.0
2300000,11.562724,0.46030664,4.0,2.5,2.5,3.0,0.94359547,0.025432384,0.00012755541,0.14251846,0.0021316705,918.75,118.7624992703398,118.7624992703398,1.0
2310000,11.574894,0.4550615,1.0,0.5,1.5,1.0,0.84491324,0.025631005,0.00012678419,0.14226136,0.002118842,964.5454545454545,123.1136353649199,123.1136353649199,1.0
2320000,11.543033,0.45803413,4.5,3.5,3.0,3.5,0.80555505,0.027028006,0.00012601397,0.14200464,0.0021060307,920.9090909090909,114.70909000526775,114.70909000526775,1.0
2330000,11.4902315,0.46992004,2.0,5.0,3.0,3.0,None,None,None,None,None,827.6666666666666,104.94999919086695,104.94999919086695,1.0
2340000,11.555189,0.45788252,2.5,2.5,2.0,4.5,0.83093125,0.02431659,0.00012524423,0.14174803,0.0020932283,856.0,109.06818116354671,109.06818116354671,1.0
2350000,11.585541,0.4688747,1.5,2.0,0.5,1.0,0.9924794,0.022006385,0.00012447257,0.14149085,0.002080392,660.8461538461538,88.09999962494923,88.09999962494923,1.0
2360000,11.573747,0.46075913,3.0,5.0,4.5,5.0,1.0450653,0.029958485,0.00012370318,0.14123437,0.0020675953,594.5454545454545,80.64999922297217,80.64999922297217,1.0
2370000,11.53103,0.4760691,0.5,1.5,1.0,1.0,0.8391691,0.02701201,0.00012293101,0.14097697,0.0020547512,941.5833333333334,125.22272625700994,125.22272625700994,1.0
2380000,11.519084,0.47092363,3.0,2.5,1.5,3.0,0.92813027,0.018704643,0.0001221593,0.14071973,0.002041915,865.2727272727273,110.06249912083149,110.06249912083149,1.0
2390000,11.509685,0.461088,1.5,3.0,3.5,4.5,0.91045564,0.028867606,0.00012138793,0.1404626,0.0020290848,1128.4615384615386,142.33846004192645,142.33846004192645,1.0
2400000,11.567568,0.462886,3.5,3.5,1.5,2.5,0.9528344,0.025440862,0.000120618424,0.14020613,0.002016285,1032.6,130.21999876499177,130.21999876499177,1.0
2410000,11.604726,0.46568245,1.0,3.0,1.0,5.0,0.92865455,0.02899963,0.0001198488,0.13994959,0.0020034837,592.3846153846154,82.98749932150047,82.98749932150047,1.0
2420000,11.665089,0.4685669,4.0,3.5,2.0,2.5,1.0141584,0.02281244,0.000119078235,0.13969274,0.0019906673,738.3333333333334,94.99230746122507,94.99230746122507,1.0
2430000,11.593046,0.45833385,2.0,5.0,5.0,1.5,0.9557306,0.0277007,0.00011830618,0.13943537,0.0019778248,700.3636363636364,93.85909015482122,93.85909015482122,1.0
2440000,11.65915,0.4673295,5.0,2.5,3.0,3.0,0.901564,0.020562936,0.00011753567,0.13917854,0.0019650084,1250.0,154.85416515668234,154.85416515668234,1.0
2450000,11.648191,0.45803526,1.0,1.5,1.5,0.5,0.98089045,0.02018833,0.00011676008,0.13892,0.0019521078,580.7272727272727,83.04090866988355,83.04090866988355,1.0
2460000,11.646501,0.4588922,3.5,2.0,3.0,4.5,0.89173925,0.025957037,0.00011598991,0.13866328,0.0019392972,1322.0833333333333,161.81666515767574,161.81666515767574,1.0
2470000,11.6022,0.44658324,3.5,2.5,3.5,2.5,0.8396919,0.020424139,0.000115217794,0.13840587,0.0019264546,852.6363636363636,106.9227264252576,106.9227264252576,1.0
2480000,11.606555,0.45082542,1.0,3.0,2.5,3.0,0.85261,0.018060409,0.00011444551,0.13814847,0.0019136084,520.4166666666666,72.02499973773956,72.02499973773956,1.0
2490000,11.572425,0.4509303,5.0,6.0,4.0,6.0,0.7942323,0.024241686,0.00011367692,0.13789228,0.0019008246,820.1818181818181,106.87727170640773,106.87727170640773,1.0
2500000,11.542418,0.45599985,7.0,2.0,3.5,5.5,0.93637824,0.022088347,0.00011290776,0.13763592,0.0018880316,1406.6363636363637,174.58181704174388,174.58181704174388,1.0
2510000,11.509704,0.45242208,4.0,5.0,2.5,2.0,0.8365225,0.023373332,0.00011213639,0.13737877,0.0018752005,570.3333333333334,76.27499967316787,76.27499967316787,1.0
2520000,11.48091,0.44595802,1.5,2.5,3.0,3.5,0.8935896,0.020421833,0.00011136554,0.13712184,0.0018623794,802.7272727272727,99.39999948848377,99.39999948848377,1.0
2530000,11.554201,0.4478189,4.0,1.5,3.5,2.0,0.8215932,0.02162049,0.00011058865,0.13686283,0.0018494563,856.9090909090909,113.69545384157787,113.69545384157787,1.0
2540000,11.615046,0.44777596,3.0,2.5,3.0,2.5,0.90929705,0.02001661,0.00010981614,0.13660534,0.0018366067,830.4166666666666,114.50454438139091,114.50454438139091,1.0
2550000,11.579931,0.44537586,3.0,4.0,2.5,4.0,0.7817539,0.025407868,0.000109040455,0.1363468,0.001823705,723.5454545454545,93.14166571696599,93.14166571696599,1.0
2560000,11.556157,0.44316122,3.0,1.5,5.0,1.5,0.9268528,0.022857077,0.00010827129,0.13609037,0.001810911,970.0769230769231,123.48846059579115,123.48846059579115,1.0
2570000,11.591888,0.44701222,3.0,5.0,4.0,2.0,0.8852926,0.02386581,0.000107502536,0.13583417,0.0017981238,849.9166666666666,111.38749931845814,111.38749931845814,1.0
2580000,11.5962305,0.44307715,3.0,5.5,3.0,3.0,0.9548302,0.025352033,0.000106734275,0.13557808,0.0017853456,873.2307692307693,117.17692189033215,117.17692189033215,1.0
2590000,11.571221,0.45459393,3.5,4.0,3.5,2.0,0.90212333,0.019851437,0.000105965235,0.13532169,0.0017725538,696.4166666666666,93.0874992646277,93.0874992646277,1.0
2600000,11.598048,0.44309402,3.0,3.0,2.5,3.0,0.96800923,0.029481178,0.000105196516,0.13506548,0.0017597671,752.1818181818181,104.42727234688672,104.42727234688672,1.0
2610000,11.620384,0.4499542,2.0,4.0,3.0,4.5,0.9284374,0.02980243,0.00010442579,0.13480857,0.0017469481,1057.1818181818182,137.60454444451764,137.60454444451764,1.0
2620000,11.573236,0.4384084,3.5,1.0,2.5,1.5,0.8534854,0.023999257,0.00010365497,0.1345516,0.0017341261,1003.0,128.05833186705908,128.05833186705908,1.0
2630000,11.560353,0.44922778,1.5,2.0,2.0,2.0,0.84124887,0.019105315,0.00010288626,0.13429542,0.0017213405,743.0833333333334,94.53749970098336,94.53749970098336,1.0
2640000,11.604306,0.44424906,1.0,1.0,0.5,1.5,1.1198864,0.021826051,0.000102113765,0.13403791,0.0017084914,840.6923076923077,99.81666631686191,99.81666631686191,1.0
2650000,11.640153,0.44603753,7.0,4.0,5.0,3.0,1.0344337,0.021351533,0.00010134482,0.1337816,0.0016957005,1012.1818181818181,141.71249894301096,141.71249894301096,1.0
2660000,11.590148,0.45588806,1.5,5.5,1.0,4.5,0.9322502,0.026779288,0.00010057391,0.13352461,0.0016828775,846.25,107.19166573074956,107.19166573074956,1.0
2670000,11.575177,0.45050138,2.0,1.0,1.0,1.0,0.8337095,0.026414841,9.9801735e-05,0.13326721,0.001670034,874.5833333333334,115.47916579743226,115.47916579743226,1.0
2680000,11.645717,0.45266083,3.0,2.5,4.0,2.5,1.0123631,0.022581015,9.903303e-05,0.13301095,0.0016572477,759.9166666666666,97.72083281477292,97.72083281477292,1.0
2690000,11.626265,0.44793147,2.5,3.5,3.0,2.5,0.9023573,0.02276356,9.826416e-05,0.13275473,0.0016444593,860.8181818181819,116.2136358131062,116.2136358131062,1.0
2700000,11.593198,0.44845977,2.5,2.5,2.5,1.0,None,None,None,None,None,954.8181818181819,120.26818065751682,120.26818065751682,1.0
2710000,11.57463,0.45223078,2.0,3.5,2.0,2.0,1.0315467,0.021971365,9.749573e-05,0.13249853,0.0016316775,720.1666666666666,92.91249946753184,92.91249946753184,1.0
2720000,11.527508,0.4487753,3.0,1.0,2.5,2.0,0.9044778,0.02539875,9.672577e-05,0.13224192,0.0016188704,825.0833333333334,107.14999963343143,107.14999963343143,1.0
2730000,11.544428,0.44068977,1.0,1.0,1.0,3.0,0.973485,0.02330588,9.595349e-05,0.13198447,0.001606025,773.2727272727273,101.22272623669018,101.22272623669018,1.0
2740000,11.52692,0.4405111,2.0,3.0,4.0,5.0,0.9821125,0.025558202,9.518542e-05,0.13172844,0.00159325,873.3636363636364,114.44545340538025,114.44545340538025,1.0
2750000,11.588936,0.44036707,3.0,3.5,3.0,4.5,0.8240808,0.019860428,9.441098e-05,0.13147028,0.001580368,1063.6153846153845,133.16153724090412,133.16153724090412,1.0
2760000,11.584978,0.43282706,1.5,3.5,1.5,0.5,1.0285925,0.017174508,9.3638635e-05,0.13121288,0.0015675208,621.75,86.8249991685152,86.8249991685152,1.0
2770000,11.522193,0.4505937,2.5,3.0,2.5,1.5,1.023566,0.02236434,9.286652e-05,0.13095547,0.0015546783,771.1818181818181,99.19999954917215,99.19999954917215,1.0
2780000,11.638384,0.42014173,3.0,3.0,1.5,4.0,0.84224,0.025476923,9.209514e-05,0.13069837,0.0015418478,947.25,125.74090854247862,125.74090854247862,1.0
2790000,11.646243,0.4295377,3.5,2.0,3.5,3.0,0.8313747,0.025301,9.132496e-05,0.13044164,0.0015290371,920.3333333333334,116.74999895004126,116.74999895004126,1.0
2800000,11.61432,0.43467265,3.5,2.5,4.0,2.5,0.8631698,0.028711919,9.054787e-05,0.13018258,0.0015161115,838.2727272727273,112.28636307066137,112.28636307066137,1.0
2810000,11.729782,0.43448475,1.0,2.0,3.0,2.0,0.88339406,0.021547057,8.9776266e-05,0.12992541,0.0015032773,843.25,113.64999943971634,113.64999943971634,1.0
2820000,11.715554,0.4338535,3.0,6.0,4.0,3.5,0.8326966,0.023774356,8.9006484e-05,0.12966879,0.0014904733,758.5833333333334,100.12916632493337,100.12916632493337,1.0
2830000,11.787882,0.4330257,3.5,3.0,4.0,3.0,0.94206995,0.01925083,8.823692e-05,0.12941225,0.0014776726,1014.3333333333334,127.89166570796321,127.89166570796321,1.0
2840000,11.771649,0.43620893,1.5,1.5,2.5,3.0,0.9597169,0.017734239,8.746788e-05,0.12915592,0.0014648808,1011.1666666666666,133.84166580438614,133.84166580438614,1.0
2850000,11.876478,0.43566573,3.0,2.5,1.0,3.0,0.9582662,0.026793556,8.669917e-05,0.12889966,0.0014520951,794.3571428571429,104.99999919107982,104.99999919107982,1.0
2860000,11.776089,0.42949736,2.0,1.0,2.5,3.0,1.0153178,0.03302136,8.592735e-05,0.1286424,0.0014392573,690.0,91.5272725387053,91.5272725387053,1.0
2870000,11.838861,0.43085316,2.0,2.5,2.0,2.5,0.9298052,0.020920968,8.515568e-05,0.12838523,0.0014264213,778.7272727272727,105.85454466126181,105.85454466126181,1.0
2880000,11.825147,0.43758452,2.0,2.5,1.5,1.5,0.9597723,0.020618847,8.438506e-05,0.12812832,0.0014136031,850.2727272727273,109.81818079948425,109.81818079948425,1.0
2890000,11.846387,0.4324827,2.0,5.0,1.0,2.0,1.0331537,0.02002623,8.3614206e-05,0.12787135,0.0014007812,1094.0833333333333,142.02916605770588,142.02916605770588,1.0
2900000,11.805592,0.43777826,3.0,2.5,3.0,4.0,0.8691832,0.0199938,8.28456e-05,0.12761518,0.0013879974,792.0833333333334,101.99583273815612,101.99583273815612,1.0
2910000,11.779922,0.429625,1.5,3.0,5.0,2.5,0.9119705,0.019667856,8.207394e-05,0.12735794,0.0013751613,854.5833333333334,96.89545399492437,96.89545399492437,1.0
2920000,11.882507,0.42310295,3.0,1.5,3.0,3.0,1.055221,0.028997777,8.130172e-05,0.12710054,0.0013623171,806.5384615384615,127.59999905313764,127.59999905313764,1.0
2930000,11.824547,0.43138778,3.0,4.5,4.0,4.5,0.9358005,0.021380296,8.053057e-05,0.12684348,0.0013494905,852.4545454545455,113.7727261023088,113.7727261023088,1.0
2940000,11.880285,0.43038073,5.0,4.0,6.0,3.5,0.85841364,0.021384388,7.975823e-05,0.12658603,0.001336644,691.0,94.71666592359543,94.71666592359543,1.0
2950000,11.926072,0.43114072,2.0,3.0,2.0,2.5,0.95261264,0.024483336,7.898633e-05,0.12632874,0.0013238045,971.75,131.63749900460243,131.63749900460243,1.0
2960000,11.970106,0.42395025,3.0,6.0,3.5,4.0,0.9620536,0.023722835,7.821566e-05,0.12607187,0.0013109853,748.6153846153846,99.9423069036924,99.9423069036924,1.0
2970000,11.92482,0.43222433,2.0,1.0,2.0,1.0,0.817795,0.022006558,7.7445904e-05,0.1258153,0.001298182,729.1818181818181,102.486363009973,102.486363009973,1.0
2980000,11.945291,0.42822692,2.0,1.0,5.0,3.5,0.865381,0.023836385,7.6674994e-05,0.12555832,0.001285359,1123.5454545454545,148.50454454361036,148.50454454361036,1.0
2990000,11.9947815,0.42969713,3.0,2.0,3.5,3.0,0.89686924,0.020188268,7.5902855e-05,0.12530091,0.0012725159,808.75,104.74583264688651,104.74583264688651,1.0
3000000,12.000632,0.41694131,3.0,1.5,3.0,2.0,0.8199259,0.024432981,7.513027e-05,0.12504339,0.0012596656,846.3333333333334,110.94999894499779,110.94999894499779,1.0
3010000,12.005341,0.41402224,2.5,3.5,3.5,4.0,0.8153527,0.018027404,7.435912e-05,0.124786355,0.0012468387,661.0,90.7318173755299,90.7318173755299,1.0
3020000,11.920083,0.4299778,2.5,2.0,3.0,2.5,0.94181764,0.022882875,7.358978e-05,0.12452988,0.001234042,1040.7272727272727,131.46818110888654,131.46818110888654,1.0
3030000,11.845231,0.42410272,1.0,2.0,3.0,2.0,0.905796,0.027493538,7.282142e-05,0.12427378,0.0012212615,907.3636363636364,114.90908993374218,114.90908993374218,1.0
3040000,11.8325615,0.42330924,3.5,3.0,2.0,2.5,0.94835025,0.022329627,7.204966e-05,0.12401652,0.0012084245,626.5833333333334,94.64545384320346,94.64545384320346,1.0
3050000,11.882456,0.41622484,1.0,2.0,4.0,5.0,0.9684952,0.028287373,7.127821e-05,0.12375936,0.0011955929,698.0909090909091,87.12083267172177,87.12083267172177,1.0
3060000,11.864206,0.42642355,4.0,5.0,5.5,4.0,0.8617961,0.020013206,7.050819e-05,0.12350271,0.0011827846,774.5833333333334,105.75833273927371,105.75833273927371,1.0
3070000,11.847328,0.43079892,3.5,2.5,2.0,2.5,None,None,None,None,None,302.75,47.42499983900537,47.42499983900537,1.0
3080000,11.843386,0.42228478,1.5,2.0,1.5,1.5,0.89028627,0.025684595,6.97356e-05,0.123245195,0.0011699343,1213.6666666666667,148.72916532059511,148.72916532059511,1.0
3090000,11.959729,0.42277107,5.5,6.0,4.0,2.0,0.8870336,0.024861664,6.895921e-05,0.12298636,0.0011570199,1288.5384615384614,163.51153746018042,163.51153746018042,1.0
3100000,11.963668,0.4150564,3.0,4.5,3.0,5.0,1.0002447,0.021618566,6.818912e-05,0.1227297,0.001144211,567.1666666666666,79.82499923805396,79.82499923805396,1.0
3110000,11.971037,0.41606492,5.0,3.5,3.5,3.0,0.88672554,0.021459065,6.741638e-05,0.12247209,0.0011313579,865.4615384615385,114.54230702639772,114.54230702639772,1.0
3120000,11.960686,0.41680822,0.0,3.5,3.5,1.5,0.8924476,0.02217571,6.664636e-05,0.12221544,0.0011185497,922.8181818181819,124.89999865401875,124.89999865401875,1.0
3130000,12.000434,0.41612774,1.0,2.0,2.0,4.0,0.98119205,0.022051655,6.5874396e-05,0.12195809,0.0011057092,707.25,95.1666664108634,95.1666664108634,1.0
3140000,12.025983,0.41258094,3.0,2.0,3.0,4.0,0.9340809,0.023098199,6.510325e-05,0.12170104,0.0010928824,662.6666666666666,92.89166601002216,92.89166601002216,1.0
3150000,12.067274,0.40868616,2.5,2.5,2.5,1.5,0.94994444,0.023146873,6.433458e-05,0.12144485,0.0010800969,1025.3076923076924,135.96922968442624,135.96922968442624,1.0
3160000,12.069055,0.4088041,4.0,4.0,3.0,4.0,0.8583468,0.024413234,6.356129e-05,0.12118705,0.0010672348,920.6666666666666,128.9374988824129,128.9374988824129,1.0
3170000,12.003989,0.4127886,1.5,3.5,3.5,3.0,0.85610884,0.022144731,6.2791645e-05,0.12093051,0.0010544328,925.5,121.98749897877376,121.98749897877376,1.0
